Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
523-38-0215,Giza,Naypyitaw,Normal,Male,Home and lifestyle,37.20929278721048,0.9922949201262772,1.6885587220063272,64.36896673388273,3/6/2019,1:29:00 PM,Credit card,40.43858655110999,4.761904762,1.612276374379654,7.923796509056736
709-58-4068,Cairo,Mandalay,Normal,Female,Fashion accessories,41.276457229800606,9.953301658639857,20.621849141022782,431.17612057211835,2/28/2019,2:42:00 PM,Cash,431.41690323541707,4.761904762,19.841200449879114,7.2671203750905065
852-82-2749,Alex,Yangon,Normal,Male,Sports and travel,63.27703009228382,3.9429508256438943,12.625539405505501,285.93451708364904,1/6/2019,1:35:00 PM,Ewallet,260.1602602372153,4.761904762,11.515108521516739,9.218235984862039
838-02-1821,Giza,Naypyitaw,Member,Female,Home and lifestyle,10.972658186855007,2.061592972860818,1.229819154251628,27.81170402158331,2/22/2019,12:10:00 PM,Credit card,34.42751566189863,4.761904762,0.8968137837562628,5.268088925749195
359-90-3665,Cairo,Mandalay,Member,Female,Fashion accessories,17.875420721812116,3.770703129952616,3.408371147443214,63.813526916518654,1/14/2019,6:03:00 PM,Credit card,75.61112123305773,4.761904762,3.7495796904662404,9.641622702287627
226-34-0034,Cairo,Mandalay,Normal,Female,Electronic accessories,14.300558621568417,3.700530202910282,3.4911531273130825,32.94585302372708,1/10/2019,11:10:00 AM,Ewallet,58.76057850163714,4.761904762,2.404746470832755,8.968723018985981
633-91-1052,Alex,Yangon,Normal,Female,Home and lifestyle,12.874246936357917,1.9346318891863612,0.6380836851017846,29.52980645296732,1/27/2019,3:51:00 PM,Cash,36.12550855884841,4.761904762,1.143504361099107,5.113806279302402
895-66-0685,Cairo,Mandalay,Member,Male,Food and beverages,19.20321918161439,2.97017881658439,2.7562001436561823,56.18658309220086,3/5/2019,7:46:00 PM,Ewallet,37.72944459182522,4.761904762,2.923204446194137,7.904054195012561
767-05-1286,Giza,Naypyitaw,Member,Female,Home and lifestyle,85.23421440282111,6.090686394406855,25.789404108742396,515.3265088050864,1/23/2019,12:10:00 PM,Ewallet,514.1564492002036,4.761904762,25.794675643092866,5.484005185805599
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion accessories,52.05137550636894,2.8651742602311927,7.12453089746652,174.73652857647033,2/27/2019,5:36:00 PM,Ewallet,157.132503512491,4.761904762,7.898455080473271,7.488673324429866
828-46-6863,Alex,Yangon,Member,Male,Food and beverages,98.18430035470048,5.77387908904159,29.894258288964547,622.894395321157,1/23/2019,11:22:00 AM,Credit card,599.744738981607,4.761904762,29.323535427486622,3.882952510359965
109-86-4363,Cairo,Mandalay,Member,Female,Sports and travel,59.08596509607103,6.8557376498839355,19.356462620417222,448.36079388362856,2/14/2019,11:36:00 AM,Credit card,425.3622816366507,4.761904762,21.548847697980673,4.506783032966132
372-94-8041,Alex,Yangon,Normal,Male,Health and beauty,14.742812509600107,5.956474100733344,4.189726138705449,65.15434077272856,2/15/2019,6:03:00 PM,Ewallet,94.95851790895273,4.761904762,5.275710554002426,9.945024083824565
268-03-6164,Cairo,Mandalay,Normal,Male,Health and beauty,95.2880289234371,0.9899451864538439,4.20694014798492,83.17622036852109,1/25/2019,4:28:00 PM,Ewallet,86.72826421918148,4.761904762,4.836904906095983,7.834847021682516
571-94-0759,Cairo,Mandalay,Member,Female,Food and beverages,77.6469834293456,9.850696311329502,36.12843218242697,788.3024920247537,1/8/2019,8:55:00 PM,Cash,724.8050542050535,4.761904762,37.4728623037174,9.568852018346192
634-97-8956,Alex,Yangon,Normal,Male,Food and beverages,32.54436776436694,3.2670276691725135,5.607530807062079,100.2672347863448,2/17/2019,5:27:00 PM,Credit card,95.01749140751365,4.761904762,4.400234490681806,9.256290187397362
472-15-9636,Alex,Yangon,Normal,Male,Home and lifestyle,50.566717244617976,8.099804195265136,19.94352877659031,428.8523254891283,3/22/2019,7:36:00 PM,Ewallet,405.1751874196563,4.761904762,21.16164997886121,9.26928394873947
789-23-8625,Cairo,Mandalay,Member,Male,Fashion accessories,92.21582145844211,3.2152835493030563,14.237362568532134,282.6989142052156,1/24/2019,11:45:00 AM,Cash,278.09538095343004,4.761904762,14.482904944981403,7.184843065091251
430-53-4718,Cairo,Mandalay,Member,Male,Health and beauty,73.24134760481022,7.84402231995638,30.61075167301789,649.8806343313247,1/28/2019,3:46:00 PM,Credit card,584.8616722221994,4.761904762,29.844649775003713,8.502550296375423
843-73-4724,Alex,Yangon,Normal,Male,Fashion accessories,74.4243951030528,0.9338996533718671,4.098686266801252,81.8738283160015,1/25/2019,11:05:00 AM,Cash,87.4602802092833,4.761904762,4.166421659051275,9.35543326892963
568-88-3448,Alex,Yangon,Normal,Male,Health and beauty,27.39003866082923,1.1176998157380138,1.6164289663439773,32.49354675969579,3/3/2019,3:09:00 PM,Ewallet,24.545362442668104,4.761904762,1.55605812891138,5.498619811224946
173-50-1108,Cairo,Mandalay,Member,Female,Sports and travel,22.986930068911235,4.198853841257519,3.86376841877011,81.4838228774631,2/13/2019,12:14:00 PM,Credit card,82.70785903195645,4.761904762,3.826428658668601,4.951531988939353
651-88-7328,Alex,Yangon,Normal,Female,Fashion accessories,66.66142345329358,8.832738265037289,29.735747047565354,636.2443744619216,1/1/2019,1:55:00 PM,Cash,580.4503331385612,4.761904762,29.31906389381337,7.862920160737578
670-79-6321,Cairo,Mandalay,Member,Female,Home and lifestyle,94.3959601955414,6.978694728319735,33.03217849113876,682.3158306996819,1/17/2019,3:27:00 PM,Credit card,662.1626963144656,4.761904762,32.67697351122716,4.942802225152127
149-61-1929,Alex,Yangon,Normal,Male,Sports and travel,65.01139125374385,9.926751363596555,33.156859927223955,681.1309814357079,1/19/2019,2:08:00 PM,Credit card,661.9635466113432,4.761904762,32.08267968581268,6.779274561056012
413-20-6708,Giza,Naypyitaw,Member,Female,Fashion accessories,52.27451179834734,1.088380298609233,1.8181623103616205,63.10357586658583,3/18/2019,3:52:00 PM,Ewallet,49.574992262708584,4.761904762,1.9825133876556442,8.444509049789094
622-20-1945,Giza,Naypyitaw,Normal,Female,Health and beauty,39.580851678819016,1.0445731788049655,1.3332011807758177,39.662771317325614,1/18/2019,3:08:00 PM,Cash,63.711459394443324,4.761904762,1.6706159038832853,8.376578886436956
174-36-3675,Giza,Naypyitaw,Member,Male,Food and beverages,100.89277176044327,2.1668426867817487,9.495554718661435,217.12998777066665,2/14/2019,5:29:00 PM,Cash,211.89037357260875,4.761904762,10.429866144686125,5.286164917275908
152-08-9985,Cairo,Mandalay,Member,Female,Health and beauty,62.964902244350085,8.664656621257135,28.356810124443744,605.9155994593948,3/12/2019,12:09:00 PM,Credit card,592.2226101050734,4.761904762,28.571068566955176,8.666104609522604
468-88-0009,Alex,Yangon,Member,Male,Home and lifestyle,66.6940152185084,4.07109772231977,12.423941012127274,270.3432501404083,3/24/2019,10:29:00 AM,Cash,258.895723994629,4.761904762,13.427280830075834,6.041665544721335
803-17-8013,Alex,Yangon,Member,Female,Home and lifestyle,89.12209645822536,7.975529404334265,35.947953506570585,761.5712313791336,2/17/2019,5:09:00 PM,Cash,714.2307363837832,4.761904762,35.04724056957307,4.0339572857850685
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,60.58338741792735,2.2417255221903662,6.519415831010453,129.0592569156382,3/9/2019,12:37:00 PM,Ewallet,133.54228836744468,4.761904762,5.118169042995476,8.82648835513064
241-11-2261,Cairo,Mandalay,Normal,Female,Fashion accessories,80.88456640666953,7.238376818543786,27.83519438769787,576.4607768424521,1/10/2019,10:33:00 AM,Credit card,529.9935216784668,4.761904762,27.89321518354531,5.521954451576867
242-55-6721,Cairo,Mandalay,Member,Female,Home and lifestyle,16.980573183236036,1.9175948869081276,0.34653683043025074,37.69290636688011,3/7/2019,11:49:00 AM,Ewallet,52.53036695277622,4.761904762,1.3519694240784867,6.429889446507593
197-77-7132,Cairo,Mandalay,Member,Male,Electronic accessories,92.08213519420953,8.382454680395798,35.45132246623942,759.889323704688,1/12/2019,6:22:00 PM,Ewallet,713.3034270388994,4.761904762,37.1153505149154,6.050110894138273
420-11-4919,Giza,Naypyitaw,Member,Female,Food and beverages,68.61457541183432,5.099998707156476,17.849775010673596,380.84997540330465,2/17/2019,7:57:00 PM,Credit card,356.5949008465483,4.761904762,16.852005080264092,5.514148127287629
636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,62.85508537629388,4.018981545813222,12.293033741329316,275.5262067098749,2/25/2019,6:37:00 PM,Cash,252.18950029460146,4.761904762,12.37727347289458,9.461739514912741
301-11-9629,Alex,Yangon,Normal,Female,Sports and travel,19.50096650953666,7.070450027952086,6.963866706258042,118.8765377567252,1/15/2019,10:43:00 AM,Cash,134.51768722238208,4.761904762,7.446013611850873,9.712847485236974
400-45-1220,Cairo,Mandalay,Normal,Female,Health and beauty,14.064124320190741,9.911797547961068,6.766715052897228,149.3864534162509,2/27/2019,11:06:00 AM,Credit card,146.45395218536865,4.761904762,7.58290576843225,4.702716225255489
459-50-7686,Alex,Yangon,Normal,Female,Electronic accessories,21.10051686268504,6.040629676553088,7.467946320760556,130.57842457326774,1/13/2019,7:14:00 PM,Ewallet,143.35383117482795,4.761904762,7.442190272793548,6.273084222878839
749-24-1565,Alex,Yangon,Normal,Female,Health and beauty,22.620316280610098,8.974409026152582,10.996831545476939,211.14777164842656,1/3/2019,12:02:00 PM,Ewallet,215.28446862361548,4.761904762,10.544960678396853,7.7249418855956264
571-94-0759,Cairo,Mandalay,Member,Female,Food and beverages,76.28046902598948,10.00606142950977,36.97507858276443,783.3228397780942,1/8/2019,8:55:00 PM,Cash,744.8521722086773,4.761904762,38.14364709773903,9.412083955251061
443-59-0061,Alex,Yangon,Member,Male,Food and beverages,68.26825085676414,9.984942054876962,33.14524481411549,704.1885483634372,2/3/2019,11:25:00 AM,Ewallet,679.6915875639245,4.761904762,33.79636329725566,4.089185753457297
857-16-3520,Alex,Yangon,Member,Female,Fashion accessories,71.01852463533528,6.778920206377765,25.235180131365386,525.9719945962304,3/28/2019,4:06:00 PM,Ewallet,480.77389334327313,4.761904762,25.185970084873208,4.634933840510076
695-28-6250,Alex,Yangon,Normal,Female,Sports and travel,43.07601379163744,5.059334663505949,10.902919514192494,262.5736023488425,2/4/2019,4:38:00 PM,Ewallet,213.9320866462404,4.761904762,11.200103373445739,7.5944374471315585
501-61-1753,Cairo,Mandalay,Normal,Female,Home and lifestyle,61.92729375506092,5.99209720039766,18.928873618321287,416.0946397685906,1/3/2019,8:24:00 PM,Ewallet,382.8327298610942,4.761904762,19.63852420886707,9.80284299241204
608-04-3797,Cairo,Mandalay,Member,Female,Health and beauty,23.751967800732476,8.1554841075028,10.809248411600262,219.21648506504118,3/5/2019,8:24:00 PM,Ewallet,214.0184718935619,4.761904762,9.782299847039305,8.810656467874416
590-83-4591,Cairo,Mandalay,Member,Female,Electronic accessories,88.89963597432468,5.85935646727933,26.144075213149357,534.0942998016901,2/17/2019,2:40:00 PM,Credit card,513.1309901488019,4.761904762,26.090900847795794,8.971614423234223
588-47-8641,Alex,Yangon,Member,Male,Fashion accessories,56.17326199681019,10.002990895487542,28.510320888589458,589.9554396059415,1/14/2019,7:30:00 PM,Ewallet,553.3558936171872,4.761904762,27.460728000845506,4.564564495403948
871-39-9221,Giza,Naypyitaw,Member,Female,Electronic accessories,15.100454090577369,6.1652764977300265,3.561725630489283,67.0483851027514,2/9/2019,1:11:00 PM,Cash,93.69657255134643,4.761904762,4.005253422500464,4.05953487808663
356-44-8813,Cairo,Mandalay,Normal,Male,Home and lifestyle,36.99362152265943,3.242996263146716,5.105267867728989,118.08858310852622,1/20/2019,1:45:00 PM,Credit card,112.4477067993598,4.761904762,5.757689464500032,7.663384517459272
356-44-8813,Cairo,Mandalay,Normal,Male,Home and lifestyle,38.554548299956984,3.045243575937251,6.871059913003369,107.23308346826238,1/20/2019,1:45:00 PM,Credit card,114.15819594657356,4.761904762,5.160626533986693,7.733791207573906
220-68-6701,Alex,Yangon,Normal,Female,Home and lifestyle,77.05831885847644,4.247212610458595,15.630395560985434,328.3754227003441,3/17/2019,4:36:00 PM,Cash,309.7510027462626,4.761904762,15.90542574636289,4.20961708079682
607-65-2441,Giza,Naypyitaw,Member,Male,Health and beauty,83.6061823252655,9.720599635406167,41.07383327078485,877.6960633691873,3/10/2019,12:39:00 PM,Credit card,811.4954767960938,4.761904762,40.95026055829062,6.051379721243005
760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,40.465595723333294,3.116702022153153,5.40889354470387,131.74094245646955,3/26/2019,6:37:00 PM,Credit card,120.14884509446507,4.761904762,5.86286539406869,8.49713382297073
610-46-4100,Alex,Yangon,Normal,Male,Health and beauty,28.38250433734205,7.330661779865008,8.905050952472418,222.08630806954136,3/3/2019,8:31:00 PM,Credit card,210.26327755114679,4.761904762,10.041882722555268,6.100337403394403
324-92-3863,Alex,Yangon,Member,Male,Electronic accessories,20.12406143671374,2.0407657014236102,2.788455799589957,48.4115187359524,2/5/2019,6:45:00 PM,Cash,37.03771587771585,4.761904762,0.9993412185725494,9.691359030512452
850-41-9669,Alex,Yangon,Normal,Female,Electronic accessories,74.55575222143497,9.096236911659119,33.2198253339864,689.9293397980538,3/19/2019,1:25:00 PM,Ewallet,678.3625207115272,4.761904762,33.827804396767874,6.066690153022705
845-51-0542,Cairo,Mandalay,Member,Male,Food and beverages,46.95212253144574,9.078021994937382,21.101249873546244,434.00401087588733,2/2/2019,3:34:00 PM,Ewallet,415.1121500435476,4.761904762,20.536148332873683,6.376007098544666
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic accessories,11.675561550063408,5.049346269181929,3.416079195282142,41.657686852190935,2/16/2019,3:53:00 PM,Ewallet,67.74427065786661,4.761904762,2.561873074625475,5.408408883808334
787-87-2010,Alex,Yangon,Member,Male,Health and beauty,54.68295305323341,3.6375343947688856,11.27014275811196,208.96863627730585,1/20/2019,3:48:00 PM,Credit card,245.34811753198943,4.761904762,10.746019000463924,6.622609820930842
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic accessories,88.82666761497244,5.09977242761088,22.657231848958386,449.9994629326837,3/14/2019,6:10:00 PM,Ewallet,431.78794046411326,4.761904762,21.854849950477295,4.281565237948805
735-06-4124,Giza,Naypyitaw,Normal,Male,Food and beverages,46.26289551206032,0.6427681294234072,1.8176358146221683,22.077534344314202,2/25/2019,3:31:00 PM,Cash,71.94386573370987,4.761904762,2.473866138150906,4.363172623979322
585-03-5943,Cairo,Mandalay,Normal,Male,Health and beauty,18.241213648264825,9.837637046963476,8.28500818711586,203.7533469108018,3/13/2019,11:46:00 AM,Ewallet,197.17136864718447,4.761904762,9.207238288445748,5.800728225824752
549-03-9315,Cairo,Mandalay,Normal,Male,Fashion accessories,95.80675531553777,8.142251669218066,36.23902124458733,799.835271456721,2/12/2019,12:58:00 PM,Ewallet,752.6379084755637,4.761904762,38.804905597329785,8.598424871034071
554-53-3790,Cairo,Mandalay,Normal,Male,Sports and travel,36.82049937873748,5.99839679107167,10.960359444552243,237.23504109775274,3/22/2019,6:33:00 PM,Cash,231.60075286174538,4.761904762,10.756307720031796,4.448930805300965
711-31-1234,Cairo,Mandalay,Normal,Female,Electronic accessories,96.61508352514933,3.6669732877234185,19.394894402327985,395.3901554783437,3/16/2019,6:51:00 PM,Cash,382.6746014982602,4.761904762,19.73560767688102,7.9571485323395175
702-83-5291,Giza,Naypyitaw,Member,Male,Fashion accessories,101.98186014604295,9.159062142543272,43.66281723339451,942.4951782734869,3/27/2019,10:43:00 AM,Cash,905.4893776437018,4.761904762,45.27090095682055,6.446404479030538
613-59-9758,Giza,Naypyitaw,Normal,Female,Sports and travel,15.051438623548034,10.006608985226498,8.12774878231746,162.7186211712137,1/27/2019,2:28:00 PM,Cash,148.33812061953665,4.761904762,6.256416617083565,5.358595324618349
704-11-6354,Alex,Yangon,Member,Male,Home and lifestyle,57.230744052670346,8.112331281101829,23.94322296945177,506.2755036255209,1/6/2019,11:23:00 AM,Cash,470.9284588888229,4.761904762,23.35919269426082,9.005307992653224
307-83-9164,Alex,Yangon,Member,Male,Home and lifestyle,61.79304780059585,3.810637126692295,11.84005357892854,255.4689777662122,1/25/2019,3:54:00 PM,Cash,226.99387042888836,4.761904762,11.563532379762691,4.3801525203414995
875-31-8302,Cairo,Mandalay,Normal,Male,Sports and travel,94.82245282998224,0.9723843075181303,4.99986658235051,97.07808667424847,1/3/2019,1:07:00 PM,Cash,76.42394180643004,4.761904762,5.36929881106696,9.691606467986347
257-73-1380,Giza,Naypyitaw,Member,Male,Sports and travel,81.62308143142626,4.054515943218131,17.142712608266482,330.4583299063239,1/20/2019,4:51:00 PM,Ewallet,324.02749452757985,4.761904762,16.50803406438703,9.642105885941165
674-15-9296,Alex,Yangon,Normal,Male,Sports and travel,36.11801429469406,4.991331059172976,9.440757239711838,179.77471793190065,1/8/2019,1:05:00 PM,Ewallet,170.5501813952903,4.761904762,9.21425804130836,5.053677589700156
503-07-0930,Giza,Naypyitaw,Member,Male,Sports and travel,56.42484137817213,6.964156571961677,20.08115654905699,431.7162051926443,2/23/2019,7:49:00 PM,Credit card,398.64528500659634,4.761904762,20.30373809912991,8.064288736888336
378-24-2715,Cairo,Mandalay,Member,Female,Home and lifestyle,55.17307588831556,1.976924987204074,5.904702697413701,111.76972752555875,1/20/2019,8:38:00 PM,Ewallet,95.58275289313247,4.761904762,6.609135277494845,4.107658712300894
575-67-1508,Alex,Yangon,Normal,Male,Electronic accessories,39.61431649937463,0.9871062013917343,2.783849156242287,74.83482497751609,1/29/2019,11:26:00 AM,Ewallet,42.46844148224491,4.761904762,2.520192293415768,6.710724731271813
775-72-1988,Cairo,Mandalay,Normal,Male,Home and lifestyle,74.78955814101184,5.043767291758912,18.454963125237025,365.14535345212704,1/24/2019,3:05:00 PM,Ewallet,350.94230566896306,4.761904762,18.052833520690694,8.380681727272728
699-88-1972,Cairo,Mandalay,Normal,Male,Health and beauty,100.06432799810779,7.754205772123723,39.51374881386326,845.474391683015,1/28/2019,5:47:00 PM,Credit card,792.5957722114451,4.761904762,39.77684125461044,4.107233064878462
882-40-4577,Alex,Yangon,Member,Male,Sports and travel,67.57022612714016,4.073951898457218,13.403260780503073,281.2817930145132,1/19/2019,3:28:00 PM,Credit card,273.6943371960538,4.761904762,13.815046210405672,7.961722608156118
325-77-6186,Alex,Yangon,Member,Female,Home and lifestyle,88.44953636350961,10.119868689750835,46.622390160213904,945.1199556484895,3/8/2019,10:53:00 AM,Ewallet,902.2377871820051,4.761904762,45.73900541311044,7.2913308579971865
787-15-1757,Giza,Naypyitaw,Member,Male,Health and beauty,43.40353962382724,3.932745504606464,8.700437950463831,182.78565319452144,2/18/2019,4:28:00 PM,Ewallet,158.47592293572836,4.761904762,9.41824777948277,8.349086972772987
319-74-2561,Alex,Yangon,Member,Female,Electronic accessories,95.94345689131022,2.99629667705693,14.116679853727685,291.67313330908286,2/21/2019,4:55:00 PM,Cash,281.4579638629762,4.761904762,14.677156757317055,5.596309422605166
725-96-3778,Giza,Naypyitaw,Member,Female,Home and lifestyle,88.26062042066705,7.956463345449498,35.64098811530258,767.9823659432263,1/20/2019,10:13:00 AM,Cash,713.2477934762403,4.761904762,34.50750868867853,4.650313324066639
873-95-4984,Cairo,Mandalay,Member,Female,Health and beauty,77.82699055110504,7.2298137405714655,27.822419227477223,549.9436198980684,2/15/2019,8:21:00 PM,Cash,539.3113217388918,4.761904762,27.15191190644775,7.740003549092485
741-73-3559,Cairo,Mandalay,Normal,Male,Sports and travel,67.91336434959,5.1875225340171225,16.082039782565868,350.49376479173446,2/27/2019,5:27:00 PM,Cash,325.376190182398,4.761904762,16.21351463971446,6.894806371296735
343-61-3544,Cairo,Mandalay,Member,Male,Sports and travel,25.011490830678753,10.068907955851472,14.168138735829634,289.7389310093077,1/29/2019,11:48:00 AM,Cash,244.90008876350404,4.761904762,13.981790131601532,8.54871360005995
267-62-7380,Giza,Naypyitaw,Member,Male,Electronic accessories,82.23186615678843,9.988241508626409,41.000032217164254,867.9726662270102,3/29/2019,7:12:00 PM,Ewallet,828.7407299130032,4.761904762,42.14404947168409,4.2328036294870115
227-03-5010,Alex,Yangon,Member,Female,Home and lifestyle,51.60335086048634,7.798995951110175,21.550991563905463,446.9001974692757,3/22/2019,7:20:00 PM,Credit card,418.51146546551973,4.761904762,20.477331565234202,8.534887719171508
793-10-3222,Cairo,Mandalay,Member,Female,Health and beauty,44.06198109813951,5.888841673727377,12.40243568004185,240.1905009003408,3/5/2019,1:30:00 PM,Credit card,234.56080127313962,4.761904762,12.187903487791093,8.318650065398982
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,17.53968128070626,9.80625785440726,9.981890299798536,206.56049318248012,2/27/2019,6:24:00 PM,Ewallet,193.57585217065633,4.761904762,9.304377409684765,5.69101462487595
313-66-9943,Cairo,Mandalay,Member,Female,Food and beverages,29.596212759040334,2.7182995390488984,4.631524992994252,106.35632312933562,3/27/2019,8:29:00 PM,Credit card,64.2409844388692,4.761904762,5.245264659276496,7.2676347969565605
301-81-8610,Cairo,Mandalay,Member,Male,Fashion accessories,25.065262106906516,7.947999171371735,9.979045318578288,216.02437877304834,3/19/2019,7:42:00 PM,Credit card,208.10655678491227,4.761904762,9.142660948303655,6.902967222701577
627-95-3243,Cairo,Mandalay,Member,Female,Home and lifestyle,79.56660559859665,8.91179583630923,35.9620038639157,732.9485573647364,2/4/2019,1:21:00 PM,Ewallet,686.2481934297398,4.761904762,35.282990292276224,9.611306658019801
795-49-7276,Alex,Yangon,Normal,Male,Fashion accessories,36.98758712154337,4.056751245375336,7.161196598438237,160.88823036687907,3/23/2019,6:59:00 PM,Ewallet,145.00908555354874,4.761904762,7.607995432087487,8.319140962639114
440-59-5691,Giza,Naypyitaw,Member,Female,Health and beauty,37.037405237369775,6.859754129845876,13.425444586620355,258.8404978509071,2/8/2019,1:12:00 PM,Credit card,262.1932188117392,4.761904762,12.460947224739073,7.71730873587027
542-41-0513,Cairo,Mandalay,Member,Female,Electronic accessories,56.41070680774934,3.8362909805509693,11.605826939472902,235.56415292649677,3/15/2019,11:57:00 AM,Cash,245.93127292824,4.761904762,12.02590341272829,6.5533306925163
698-98-5964,Alex,Yangon,Normal,Female,Food and beverages,81.98403497737084,9.725064503079816,39.77815957423767,848.0953128674211,1/17/2019,1:01:00 PM,Credit card,780.6443637451383,4.761904762,40.61663363586053,6.165283053786747
239-48-4278,Alex,Yangon,Member,Male,Food and beverages,11.697623560711946,7.022539341850203,3.4214224953963956,74.26135929248927,3/10/2019,7:35:00 PM,Ewallet,61.138620965520886,4.761904762,2.658103757191937,8.425698114429636
235-06-8510,Giza,Naypyitaw,Member,Male,Home and lifestyle,84.91934001973888,2.832131295211112,12.798526779853354,276.172069262454,1/24/2019,8:59:00 PM,Ewallet,248.92766247296322,4.761904762,12.77703562620752,5.195050385389169
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,64.20088996933488,1.8914226747499352,5.787758217957638,120.6382728505394,3/9/2019,12:37:00 PM,Ewallet,153.5186078274469,4.761904762,6.736712306536135,8.693174176773221
759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,50.87214006377168,8.961654995034136,21.579953447080243,463.57844560705684,3/4/2019,11:27:00 AM,Cash,450.258577079046,4.761904762,21.774539789054355,8.021123662152371
695-09-5146,Cairo,Mandalay,Member,Female,Food and beverages,99.25927257543881,2.9352349088063043,14.13136442418044,297.09558275390276,2/23/2019,8:00:00 PM,Ewallet,299.1834658666908,4.761904762,14.725270183181621,6.526426044421002
209-61-0206,Alex,Yangon,Normal,Female,Home and lifestyle,42.077968619523645,5.000920819819486,11.07929768264778,212.5074681069962,1/5/2019,5:29:00 PM,Ewallet,223.36580668912146,4.761904762,10.715999773140314,6.2675869142884135
699-14-3026,Giza,Naypyitaw,Member,Female,Electronic accessories,85.29514998254237,6.78238969341135,29.48114850950277,620.8824572986794,3/25/2019,6:30:00 PM,Ewallet,614.2092367091766,4.761904762,30.094048304329377,4.261746006957656
514-37-2845,Cairo,Mandalay,Normal,Male,Fashion accessories,100.64203469339473,2.1245312283776174,10.547594022429909,211.3865559684193,3/20/2019,1:02:00 PM,Cash,188.8893055590981,4.761904762,10.407836209610949,9.019066277545713
842-29-4695,Giza,Naypyitaw,Member,Male,Sports and travel,18.94536330549755,6.896296813985162,5.9289118970268175,139.10429484730406,1/16/2019,12:07:00 PM,Credit card,115.80187415268456,4.761904762,6.357334540378179,8.12863255409673
282-35-2475,Cairo,Mandalay,Normal,Female,Sports and travel,94.27620720694519,1.8586462315163221,9.956353054788432,222.0004009253831,3/25/2019,5:53:00 PM,Cash,169.53788923744372,4.761904762,9.25247312717802,6.268980300956014
490-95-0021,Cairo,Mandalay,Member,Female,Food and beverages,33.62530383795961,9.997180513812443,16.35995166946073,341.1024697672913,1/8/2019,2:25:00 PM,Ewallet,333.18067052672797,4.761904762,17.395808089930217,5.910712112389294
727-75-6477,Giza,Naypyitaw,Normal,Male,Electronic accessories,29.076228942856506,4.049156353428656,6.174179452765662,125.05385746352701,3/29/2019,2:44:00 PM,Cash,127.64644520048955,4.761904762,5.686652915265434,6.403801694260384
795-49-7276,Alex,Yangon,Normal,Male,Fashion accessories,36.767026866101574,3.996026017704489,7.315291345665484,156.28811380256477,3/23/2019,6:59:00 PM,Ewallet,154.65372409482828,4.761904762,8.122798166473272,8.21896714224878
503-07-0930,Giza,Naypyitaw,Member,Male,Sports and travel,57.03577267860513,6.92194366920642,19.90602961005841,397.0735581914472,2/23/2019,7:49:00 PM,Credit card,393.17194528186667,4.761904762,20.79088643229061,8.261033380833236
676-39-6028,Alex,Yangon,Member,Female,Electronic accessories,63.4429682535593,5.053689311367741,15.608213682022283,343.5853178539118,3/30/2019,5:04:00 PM,Cash,318.31322913401794,4.761904762,15.734950476844247,6.554058638009314
422-29-8786,Alex,Yangon,Normal,Female,Home and lifestyle,67.02461616832116,4.814816005312854,17.005713231659495,335.43567273603514,1/3/2019,4:47:00 PM,Credit card,370.43036015887964,4.761904762,17.2465817740785,8.948703168920352
770-42-8960,Cairo,Mandalay,Normal,Male,Food and beverages,20.724371038097246,7.97647135444168,7.872842586738341,190.97150295099917,1/1/2019,7:31:00 PM,Cash,191.2271097839522,4.761904762,8.656145996517546,6.268206278892336
305-14-0245,Cairo,Mandalay,Member,Female,Home and lifestyle,93.53047917199405,7.957039818261147,37.56213016746627,777.287621353843,3/3/2019,7:00:00 PM,Ewallet,748.1938469079955,4.761904762,37.301804874020476,7.566544549930272
345-68-9016,Giza,Naypyitaw,Member,Female,Sports and travel,31.75825319810332,8.018465302246428,12.466660346241428,255.41506940076965,1/2/2019,4:19:00 PM,Credit card,252.01684140419604,4.761904762,12.186895616282534,5.593850644496565
227-07-4446,Giza,Naypyitaw,Member,Female,Electronic accessories,79.43780111361524,10.09597635206709,38.46976056369004,843.2484317644427,2/10/2019,8:51:00 PM,Cash,771.1432683198046,4.761904762,39.0354664310064,4.412592630230004
135-84-8019,Alex,Yangon,Normal,Female,Fashion accessories,77.94019739973838,9.107424058824114,34.957083408122216,736.9040907895582,2/27/2019,4:10:00 PM,Ewallet,688.0735870067364,4.761904762,34.75601551968057,7.586978765800241
735-32-9839,Giza,Naypyitaw,Member,Male,Fashion accessories,98.63310871402997,7.941720527743619,38.00553790667255,822.058841337075,1/31/2019,10:36:00 AM,Ewallet,801.8986845581959,4.761904762,39.79397063767611,8.543219085696105
